location_key,date,country_code,country_name,population,gdp_usd,gdp_per_capita_usd,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_vaccine_doses_administered,nurses_per_1000,physicians_per_1000,life_expectancy,human_development_index,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,population_male,population_female,population_rural,population_urban,population_density,population_largest_city,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,new_vaccine_doses_administered,mes_periodo,mes_periodo_dt
AR,2020-02-24,AR,Argentina,44938712,449663446954.0,10006.0,1,0,1,82,1,75,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,22.298611,13.625,29.701389,0.0,58.15664,0.0,2020-02,2020-02-01
AR,2020-02-25,AR,Argentina,44938712,449663446954.0,10006.0,0,0,1,82,1,76,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,21.729167,13.819444,29.486111,4.5085,52.254982,0.0,2020-02,2020-02-01
AR,2020-02-26,AR,Argentina,44938712,449663446954.0,10006.0,0,0,0,82,1,76,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,20.451389,10.833333,28.736111,0.0,49.776919,0.0,2020-02,2020-02-01
AR,2020-02-27,AR,Argentina,44938712,449663446954.0,10006.0,0,0,1,82,1,77,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,22.590278,13.319444,31.263889,0.0,53.496986,0.0,2020-02,2020-02-01
AR,2020-02-28,AR,Argentina,44938712,449663446954.0,10006.0,0,0,0,82,1,77,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,25.076389,16.034722,33.090278,0.0,53.621218,0.0,2020-02,2020-02-01
AR,2020-02-29,AR,Argentina,44938712,449663446954.0,10006.0,0,0,0,82,1,77,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.152778,17.152778,34.006944,0.0,52.375041,0.0,2020-02,2020-02-01
AR,2020-03-01,AR,Argentina,44938712,449663446954.0,10006.0,0,0,0,82,1,77,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.027778,17.701389,34.305556,0.0,48.402533,0.0,2020-03,2020-03-01
AR,2020-03-02,AR,Argentina,44938712,449663446954.0,10006.0,0,0,1,82,1,78,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,25.444444,17.083333,32.868056,0.0,47.735505,0.0,2020-03,2020-03-01
AR,2020-03-03,AR,Argentina,44938712,449663446954.0,10006.0,1,0,1,83,1,79,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,25.236111,16.076389,32.944444,0.0,51.935532,0.0,2020-03,2020-03-01
AR,2020-03-04,AR,Argentina,44938712,449663446954.0,10006.0,0,0,1,83,1,80,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,25.902778,17.173611,33.444444,0.0,55.996293,0.0,2020-03,2020-03-01
AR,2020-03-05,AR,Argentina,44938712,449663446954.0,10006.0,0,0,0,83,1,80,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.173611,18.159722,33.465278,0.0,54.477409,0.0,2020-03,2020-03-01
AR,2020-03-06,AR,Argentina,44938712,449663446954.0,10006.0,7,0,0,90,1,80,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.194444,18.604167,33.173611,0.0635,57.374758,0.0,2020-03,2020-03-01
AR,2020-03-07,AR,Argentina,44938712,449663446954.0,10006.0,1,1,0,91,2,80,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.819444,18.708333,34.354167,0.0,52.838146,0.0,2020-03,2020-03-01
AR,2020-03-08,AR,Argentina,44938712,449663446954.0,10006.0,2,0,0,93,2,80,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.944444,19.097222,35.659722,0.508,53.433867,0.0,2020-03,2020-03-01
AR,2020-03-09,AR,Argentina,44938712,449663446954.0,10006.0,6,0,1,99,2,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,24.256944,18.833333,34.423611,0.0,68.108216,0.0,2020-03,2020-03-01
AR,2020-03-10,AR,Argentina,44938712,449663446954.0,10006.0,9,0,0,108,2,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,23.923611,17.736111,32.270833,3.2385,71.678061,0.0,2020-03,2020-03-01
AR,2020-03-11,AR,Argentina,44938712,449663446954.0,10006.0,4,1,0,112,3,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,23.8125,19.0,32.5625,10.668,75.677514,0.0,2020-03,2020-03-01
AR,2020-03-12,AR,Argentina,44938712,449663446954.0,10006.0,10,0,0,122,3,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,23.069444,17.020833,32.263889,15.1765,72.075607,0.0,2020-03,2020-03-01
AR,2020-03-13,AR,Argentina,44938712,449663446954.0,10006.0,6,1,0,128,4,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,27.104167,18.722222,34.604167,0.0,63.196406,0.0,2020-03,2020-03-01
AR,2020-03-14,AR,Argentina,44938712,449663446954.0,10006.0,7,0,0,135,4,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,22.194444,17.805556,34.9375,0.254,63.582621,0.0,2020-03,2020-03-01
AR,2020-03-15,AR,Argentina,44938712,449663446954.0,10006.0,11,0,0,146,4,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,16.013889,12.041667,23.694444,8.382,79.88384,0.0,2020-03,2020-03-01
AR,2020-03-16,AR,Argentina,44938712,449663446954.0,10006.0,10,0,0,156,4,81,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,19.638889,12.944444,25.784722,1.17475,78.077242,0.0,2020-03,2020-03-01
AR,2020-03-17,AR,Argentina,44938712,449663446954.0,10006.0,18,0,1,174,4,82,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,20.506944,16.944444,26.611111,10.89025,88.804301,0.0,2020-03,2020-03-01
AR,2020-03-18,AR,Argentina,44938712,449663446954.0,10006.0,29,1,0,203,5,82,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,19.340278,13.270833,25.847222,8.47725,73.721755,0.0,2020-03,2020-03-01
AR,2020-03-19,AR,Argentina,44938712,449663446954.0,10006.0,22,0,0,225,5,82,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,21.25,12.770833,29.020833,0.127,59.338819,0.0,2020-03,2020-03-01
AR,2020-03-20,AR,Argentina,44938712,449663446954.0,10006.0,30,0,6,255,5,88,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,22.333333,12.375,30.513889,0.0,51.640719,0.0,2020-03,2020-03-01
AR,2020-03-21,AR,Argentina,44938712,449663446954.0,10006.0,62,1,0,317,6,88,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,23.722222,14.965278,30.958333,0.0,52.034488,0.0,2020-03,2020-03-01
AR,2020-03-22,AR,Argentina,44938712,449663446954.0,10006.0,54,0,2,371,6,90,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,24.520833,15.909722,31.416667,0.0,53.074579,0.0,2020-03,2020-03-01
AR,2020-03-23,AR,Argentina,44938712,449663446954.0,10006.0,33,0,5,404,6,95,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,25.180556,16.791667,32.347222,0.0,52.42403,0.0,2020-03,2020-03-01
AR,2020-03-24,AR,Argentina,44938712,449663446954.0,10006.0,105,3,4,509,9,99,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,26.881944,18.673611,34.229167,0.0,55.500713,0.0,2020-03,2020-03-01
AR,2020-03-25,AR,Argentina,44938712,449663446954.0,10006.0,116,4,0,625,13,99,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,20.069444,17.361111,33.215278,44.92625,85.967817,0.0,2020-03,2020-03-01
AR,2020-03-26,AR,Argentina,44938712,449663446954.0,10006.0,110,4,4,735,17,103,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,19.069444,15.965278,23.145833,11.049,85.382637,0.0,2020-03,2020-03-01
AR,2020-03-27,AR,Argentina,44938712,449663446954.0,10006.0,82,2,3,817,19,106,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,21.097222,15.361111,26.673611,0.381,78.143355,0.0,2020-03,2020-03-01
AR,2020-03-28,AR,Argentina,44938712,449663446954.0,10006.0,69,2,4,886,21,110,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,21.493056,15.569444,27.25,0.0,77.399187,0.0,2020-03,2020-03-01
AR,2020-03-29,AR,Argentina,44938712,449663446954.0,10006.0,109,3,6,995,24,116,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,22.145833,15.111111,28.576389,0.0,74.142103,0.0,2020-03,2020-03-01
AR,2020-03-30,AR,Argentina,44938712,449663446954.0,10006.0,84,3,5,1079,27,121,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,23.506944,16.451389,29.243056,0.0,71.177459,0.0,2020-03,2020-03-01
AR,2020-03-31,AR,Argentina,44938712,449663446954.0,10006.0,90,3,11,1169,30,132,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,21.770833,17.840278,29.243056,3.664857,82.923564,0.0,2020-03,2020-03-01
AR,2020-04-01,AR,Argentina,44938712,449663446954.0,10006.0,121,7,16,1290,37,148,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,20.368056,17.840278,26.215278,6.894286,90.044165,0.0,2020-04,2020-04-01
AR,2020-04-02,AR,Argentina,44938712,449663446954.0,10006.0,144,5,13,1434,42,161,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,18.020833,11.291667,23.763889,4.753429,60.524082,0.0,2020-04,2020-04-01
AR,2020-04-03,AR,Argentina,44938712,449663446954.0,10006.0,107,3,21,1541,45,182,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,17.097222,8.631944,24.611111,0.0,58.88065,0.0,2020-04,2020-04-01
AR,2020-04-04,AR,Argentina,44938712,449663446954.0,10006.0,105,3,47,1646,48,229,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,19.597222,11.125,26.819444,0.0,58.934287,0.0,2020-04,2020-04-01
AR,2020-04-05,AR,Argentina,44938712,449663446954.0,10006.0,72,9,34,1718,57,263,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,20.201389,13.583333,26.916667,0.0,65.71392,0.0,2020-04,2020-04-01
AR,2020-04-06,AR,Argentina,44938712,449663446954.0,10006.0,105,7,19,1823,64,282,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,16.381944,10.819444,26.284722,0.0,48.389134,0.0,2020-04,2020-04-01
AR,2020-04-07,AR,Argentina,44938712,449663446954.0,10006.0,76,6,79,1899,70,361,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,14.652778,6.979167,21.1875,0.0,50.197948,0.0,2020-04,2020-04-01
AR,2020-04-08,AR,Argentina,44938712,449663446954.0,10006.0,102,11,82,2001,81,443,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,16.611111,9.916667,22.215278,0.0,52.950161,0.0,2020-04,2020-04-01
AR,2020-04-09,AR,Argentina,44938712,449663446954.0,10006.0,100,8,80,2101,89,523,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,16.993056,9.493056,23.819444,0.0,56.535374,0.0,2020-04,2020-04-01
AR,2020-04-10,AR,Argentina,44938712,449663446954.0,10006.0,127,5,62,2228,94,585,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,17.284722,8.604167,24.694444,0.0,56.24802,0.0,2020-04,2020-04-01
AR,2020-04-11,AR,Argentina,44938712,449663446954.0,10006.0,72,5,52,2300,99,637,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,18.6875,10.486111,25.486111,0.0,55.536177,0.0,2020-04,2020-04-01
AR,2020-04-12,AR,Argentina,44938712,449663446954.0,10006.0,71,5,83,2371,104,720,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,18.423611,12.430556,25.902778,0.0,64.877367,0.0,2020-04,2020-04-01
AR,2020-04-13,AR,Argentina,44938712,449663446954.0,10006.0,92,7,62,2463,111,782,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,16.118056,11.708333,23.493056,10.82675,74.289929,0.0,2020-04,2020-04-01
AR,2020-04-14,AR,Argentina,44938712,449663446954.0,10006.0,128,9,64,2591,120,846,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,15.229167,6.097222,22.576389,0.0,55.378783,0.0,2020-04,2020-04-01
AR,2020-04-15,AR,Argentina,44938712,449663446954.0,10006.0,130,8,90,2721,128,936,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,16.645833,7.152778,24.291667,0.0,56.979676,0.0,2020-04,2020-04-01
AR,2020-04-16,AR,Argentina,44938712,449663446954.0,10006.0,108,8,109,2829,136,1045,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,18.534722,9.451389,26.409722,0.0,55.135771,0.0,2020-04,2020-04-01
AR,2020-04-17,AR,Argentina,44938712,449663446954.0,10006.0,88,6,82,2917,142,1127,0.0,2.5996,3.9901,76.52,0.825,21.8,5.9,8.8,147.086,79.483,26.6,15.8,19523766.0,20593330.0,3599141.0,41339571.0,16.515,15057273.0,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,-34.0,-64.0,2780400.0,2690269.0,55032.0,19.5625,10.222222,27.472222,0.0,53.343414,0.0,2020-04,2020-04-01
